file_path,class_name
COVID-19_Radiography_Dataset\COVID\images\COVID-1788.png,COVID
COVID-19_Radiography_Dataset\Normal\images\Normal-391.png,Normal
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-3322.png,Lung_Opacity
COVID-19_Radiography_Dataset\Normal\images\Normal-326.png,Normal
COVID-19_Radiography_Dataset\Viral Pneumonia\images\Viral Pneumonia-57.png,Viral Pneumonia
COVID-19_Radiography_Dataset\Normal\images\Normal-5860.png,Normal
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-4838.png,Lung_Opacity
VIN/18d947bf4df364db859aefa2e3ef34fd.png,Normal
VIN/dc4bcc03cc8ad1301e1df7bf2c68ffb2.png,Normal
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-5817.png,Lung_Opacity
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-5246.png,Lung_Opacity
COVID-19_Radiography_Dataset\Normal\images\Normal-6955.png,Normal
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-4283.png,Lung_Opacity
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-3135.png,Lung_Opacity
VIN/0a3b8d3f979c06dc7b8ff6cf1f9343e4.png,Normal
VIN/90b772304bf722df5a97185e76f296e7.png,Normal
COVID-19_Radiography_Dataset\Normal\images\Normal-7777.png,Normal
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-3953.png,Lung_Opacity
COVID-19_Radiography_Dataset\COVID\images\COVID-1279.png,COVID
COVID-19_Radiography_Dataset\COVID\images\COVID-1613.png,COVID
VIN/53ede7c9c86842ca1f859d984454c1b0.png,Normal
COVID-19_Radiography_Dataset\COVID\images\COVID-1138.png,COVID
VIN/10a9deeff36b74a822157517ded59b66.png,Normal
COVID-19_Radiography_Dataset\COVID\images\COVID-1737.png,COVID
VIN/b1d44013e0b4fab1d38af22901e312c4.png,Fibrosis
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-4307.png,Lung_Opacity
COVID-19_Radiography_Dataset\Normal\images\Normal-2607.png,Normal
VIN/f303e9ce4317b94d1559237e6e9e0643.png,Normal
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-1506.png,Lung_Opacity
VIN/d3c9943ae6cdf8705092cd8d8d50cada.png,Normal
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-661.png,Lung_Opacity
COVID-19_Radiography_Dataset\COVID\images\COVID-2997.png,COVID
VIN/daa2bf07bac956d6742ac7fda965cf99.png,Fibrosis
COVID-19_Radiography_Dataset\Normal\images\Normal-8191.png,Normal
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-4720.png,Lung_Opacity
COVID-19_Radiography_Dataset\Normal\images\Normal-2914.png,Normal
VIN/6dd59929c3406f7c01c43db8e22483ba.png,Normal
COVID-19_Radiography_Dataset\COVID\images\COVID-792.png,COVID
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-665.png,Lung_Opacity
COVID-19_Radiography_Dataset\Normal\images\Normal-1590.png,Normal
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-3556.png,Lung_Opacity
COVID-19_Radiography_Dataset\Viral Pneumonia\images\Viral Pneumonia-346.png,Viral Pneumonia
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-5948.png,Lung_Opacity
COVID-19_Radiography_Dataset\Normal\images\Normal-2328.png,Normal
COVID-19_Radiography_Dataset\Normal\images\Normal-1734.png,Normal
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-3488.png,Lung_Opacity
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-1116.png,Lung_Opacity
VIN/44ce93e6cc93380d7e7f1d7b8da41db4.png,Normal
VIN/e07781317a00819958431a2d9e1ba19d.png,Normal
VIN/a316d15f56aaf851384081f261d2be1e.png,Normal
COVID-19_Radiography_Dataset\COVID\images\COVID-3117.png,COVID
VIN/98cf181303375a6b877a30af28fa3bfc.png,Fibrosis
COVID-19_Radiography_Dataset\Normal\images\Normal-6739.png,Normal
COVID-19_Radiography_Dataset\Normal\images\Normal-7134.png,Normal
VIN/2e37a70ea49570b31cb4b83e5a109a7e.png,Fibrosis
VIN/b916395666119e47b1bbd35c56235e3f.png,Normal
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-1623.png,Lung_Opacity
COVID-19_Radiography_Dataset\Normal\images\Normal-5641.png,Normal
COVID-19_Radiography_Dataset\Viral Pneumonia\images\Viral Pneumonia-328.png,Viral Pneumonia
COVID-19_Radiography_Dataset\Viral Pneumonia\images\Viral Pneumonia-430.png,Viral Pneumonia
VIN/5eb3f5cb8e18778cad831a75d0e74d95.png,Normal
VIN/61fccb625931e4bbbb170376b4d94356.png,Normal
COVID-19_Radiography_Dataset\COVID\images\COVID-212.png,COVID
VIN/8c000de5f90b8dd6ed6f77923874c20e.png,Fibrosis
COVID-19_Radiography_Dataset\Normal\images\Normal-1899.png,Normal
VIN/0a8b7a6bc6b604bd67eff9d5258b959a.png,Normal
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-2544.png,Lung_Opacity
COVID-19_Radiography_Dataset\Viral Pneumonia\images\Viral Pneumonia-807.png,Viral Pneumonia
VIN/d0d11935ef19589104dfe702d1253210.png,Normal
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-2975.png,Lung_Opacity
VIN/017cd6c78e753ae58e1795fac350f321.png,Normal
VIN/1d7ba4000ddf7f707822b2aab9ed4b36.png,Fibrosis
COVID-19_Radiography_Dataset\COVID\images\COVID-3515.png,COVID
VIN/2c2551cc5f69dc282a7dea8202492a85.png,Normal
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-1925.png,Lung_Opacity
VIN/63ce5324b5bcb2e4c556a6112dead354.png,Normal
VIN/59b9ceea384d3f443daca91e8ca743ae.png,Normal
VIN/57f2a1834a03f38792b4c118af510804.png,Normal
VIN/57c7edc9eb729f36ed89fc83a54aa2a0.png,Normal
VIN/34db9c79ad5fc3bf85793d9a5ef74584.png,Normal
VIN/9e9cc9d084546cb6d7f7ddba63411a81.png,Fibrosis
VIN/36fe511e6a4678c3cc0eb13575973bb5.png,Normal
COVID-19_Radiography_Dataset\Viral Pneumonia\images\Viral Pneumonia-565.png,Viral Pneumonia
COVID-19_Radiography_Dataset\COVID\images\COVID-1333.png,COVID
VIN/972883603a2d4af98176583261a2f334.png,Normal
COVID-19_Radiography_Dataset\COVID\images\COVID-2146.png,COVID
VIN/25ff8b552455880a4e5d50fc65998fa1.png,Normal
VIN/a782b1a571da89222c8085b9fb6b1df5.png,Fibrosis
COVID-19_Radiography_Dataset\COVID\images\COVID-2267.png,COVID
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-2096.png,Lung_Opacity
COVID-19_Radiography_Dataset\Viral Pneumonia\images\Viral Pneumonia-507.png,Viral Pneumonia
COVID-19_Radiography_Dataset\Normal\images\Normal-3788.png,Normal
VIN/7200aa6dfa306e93b4ef9609f9a66d10.png,Normal
COVID-19_Radiography_Dataset\Normal\images\Normal-6709.png,Normal
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-2049.png,Lung_Opacity
COVID-19_Radiography_Dataset\COVID\images\COVID-176.png,COVID
VIN/eca3a6e40f9c8bef58e76df16ecf6835.png,Normal
VIN/c55486a359cc99e2d1518ceba3020967.png,Fibrosis
VIN/019668dbdc511714d119c10b87dca089.png,Normal
VIN/939e6e329ad00ffe784932321822a524.png,Normal
VIN/437da32e6a31f7abf53187e87fc46ed7.png,Normal
COVID-19_Radiography_Dataset\Normal\images\Normal-2795.png,Normal
COVID-19_Radiography_Dataset\Normal\images\Normal-8024.png,Normal
COVID-19_Radiography_Dataset\COVID\images\COVID-2922.png,COVID
VIN/c3b3f4daf2c0918ba0c7626bf51e9100.png,Normal
VIN/ca0b4436113ffbfc5dc34f3f7cd206f9.png,Normal
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-4417.png,Lung_Opacity
COVID-19_Radiography_Dataset\Normal\images\Normal-3943.png,Normal
COVID-19_Radiography_Dataset\Normal\images\Normal-7008.png,Normal
COVID-19_Radiography_Dataset\Normal\images\Normal-2497.png,Normal
COVID-19_Radiography_Dataset\Normal\images\Normal-6420.png,Normal
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-394.png,Lung_Opacity
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-582.png,Lung_Opacity
COVID-19_Radiography_Dataset\COVID\images\COVID-1796.png,COVID
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-4478.png,Lung_Opacity
COVID-19_Radiography_Dataset\COVID\images\COVID-1214.png,COVID
COVID-19_Radiography_Dataset\COVID\images\COVID-1516.png,COVID
VIN/6dc197d0503400617170a11ab7812d73.png,Fibrosis
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-5356.png,Lung_Opacity
VIN/75ed9329d92e12a8d1eb26cdaa0c5094.png,Fibrosis
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-5604.png,Lung_Opacity
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-1572.png,Lung_Opacity
VIN/cc2a06afd95b1114894b3dc2b37f1c5e.png,Normal
VIN/730b58517ca8b274e1b66e87c723c003.png,Fibrosis
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-2528.png,Lung_Opacity
VIN/7cd5b8c196d506b6a1040873bf0472f0.png,Normal
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-4054.png,Lung_Opacity
COVID-19_Radiography_Dataset\Normal\images\Normal-7578.png,Normal
COVID-19_Radiography_Dataset\Viral Pneumonia\images\Viral Pneumonia-291.png,Viral Pneumonia
VIN/76feb552a1559d31f5bfd846949061f7.png,Normal
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-5463.png,Lung_Opacity
COVID-19_Radiography_Dataset\Viral Pneumonia\images\Viral Pneumonia-981.png,Viral Pneumonia
VIN/27e113d3d158dbdd548b534c26164e55.png,Lung_Opacity
COVID-19_Radiography_Dataset\COVID\images\COVID-3285.png,COVID
COVID-19_Radiography_Dataset\COVID\images\COVID-851.png,COVID
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-5236.png,Lung_Opacity
VIN/6d33e69f8f399100be31330a61c5c01f.png,Normal
VIN/697c98dcc1457ad774db7b42a4e1e8b4.png,Lung_Opacity
COVID-19_Radiography_Dataset\COVID\images\COVID-547.png,COVID
COVID-19_Radiography_Dataset\Normal\images\Normal-9430.png,Normal
COVID-19_Radiography_Dataset\COVID\images\COVID-3059.png,COVID
VIN/857b9d89572e03adb17d0630b33709ea.png,Lung_Opacity
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-1216.png,Lung_Opacity
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-3576.png,Lung_Opacity
COVID-19_Radiography_Dataset\Normal\images\Normal-7676.png,Normal
VIN/6c4b78e706f33af6d0561c990df490b0.png,Fibrosis
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-2504.png,Lung_Opacity
COVID-19_Radiography_Dataset\Normal\images\Normal-5585.png,Normal
VIN/dc8aa159b1b1bfe781235fb843de2e78.png,Lung_Opacity
VIN/5e679b95d1ce29e2bb0938b6b305a265.png,Fibrosis
VIN/d7797e28353476617bb31e4dc7383eea.png,Normal
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-3454.png,Lung_Opacity
VIN/c323203fff69b129f3aadbf66dada2cd.png,Normal
COVID-19_Radiography_Dataset\COVID\images\COVID-3142.png,COVID
COVID-19_Radiography_Dataset\COVID\images\COVID-2897.png,COVID
VIN/b5d4d4a70e40f8ea5d08d87a48007e2c.png,Normal
VIN/6d2ea40c6bdeaf8c3c7be4ae9125834e.png,Lung_Opacity
VIN/9b51a26dbf9095f13c485dbc3c12a572.png,Normal
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-1078.png,Lung_Opacity
VIN/5a80ba9453fa7f5833b04190e6f7dbf5.png,Lung_Opacity
COVID-19_Radiography_Dataset\COVID\images\COVID-2592.png,COVID
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-3339.png,Lung_Opacity
VIN/b86e96470c56333125d835c60cabce5b.png,Normal
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-1847.png,Lung_Opacity
VIN/b25cd9f25ec316cf78572decdafca84a.png,Normal
VIN/c89fdbd26b69a96edbef96f88a4004a5.png,Normal
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-3633.png,Lung_Opacity
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-4472.png,Lung_Opacity
COVID-19_Radiography_Dataset\COVID\images\COVID-186.png,COVID
VIN/040c69444ceb71b8a9f714090f1175db.png,Normal
VIN/9306d40fe3b77bd159c6ab92c0a306c8.png,Fibrosis
COVID-19_Radiography_Dataset\COVID\images\COVID-964.png,COVID
COVID-19_Radiography_Dataset\COVID\images\COVID-311.png,COVID
VIN/28d769becacfbdeebab6d3fda7322cf7.png,Lung_Opacity
COVID-19_Radiography_Dataset\COVID\images\COVID-2603.png,COVID
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-3786.png,Lung_Opacity
VIN/35666a43bb8105a07d1020d9a4839f2f.png,Fibrosis
VIN/3de802c8e4c1a89864680dd1c80a8832.png,Normal
VIN/2d9ab2ffbe16685705860765de59fb44.png,Normal
VIN/8c89c64a8b401ad7bee1fd6e3cfae1ad.png,Normal
COVID-19_Radiography_Dataset\Normal\images\Normal-6134.png,Normal
COVID-19_Radiography_Dataset\Normal\images\Normal-1547.png,Normal
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-1241.png,Lung_Opacity
VIN/d96fda262ecb33711d94ac8813a70b3e.png,Normal
VIN/e2576b69e9a80213a93f7f22e76351d8.png,Normal
COVID-19_Radiography_Dataset\COVID\images\COVID-1487.png,COVID
VIN/4899401111bd09c261554c3b55009e08.png,Lung_Opacity
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-3239.png,Lung_Opacity
VIN/9f9c6cde56f7e1b36c94f6d72fe0a2f3.png,Fibrosis
VIN/d6d578dc1f8f07b421ddac66113c0ab4.png,Normal
COVID-19_Radiography_Dataset\Viral Pneumonia\images\Viral Pneumonia-488.png,Viral Pneumonia
VIN/509273d5d4ce790330ea3956d448d8dd.png,Normal
VIN/c13ea27c757349013b4d2785bf5c8638.png,Normal
VIN/32a37529b3564290a51f95a833521555.png,Normal
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-3250.png,Lung_Opacity
VIN/4d8a51ab3ebdb9b9f91c373b56b5d7f3.png,Fibrosis
COVID-19_Radiography_Dataset\Normal\images\Normal-5150.png,Normal
COVID-19_Radiography_Dataset\COVID\images\COVID-1029.png,COVID
COVID-19_Radiography_Dataset\COVID\images\COVID-2610.png,COVID
COVID-19_Radiography_Dataset\Normal\images\Normal-458.png,Normal
COVID-19_Radiography_Dataset\COVID\images\COVID-2145.png,COVID
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-4604.png,Lung_Opacity
COVID-19_Radiography_Dataset\Normal\images\Normal-5024.png,Normal
COVID-19_Radiography_Dataset\Viral Pneumonia\images\Viral Pneumonia-1067.png,Viral Pneumonia
VIN/fe6ffeafdba822278096b943236af88c.png,Normal
COVID-19_Radiography_Dataset\COVID\images\COVID-2361.png,COVID
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-3320.png,Lung_Opacity
VIN/87cbfff4a2e763d893fd9ebfe4082ac6.png,Normal
COVID-19_Radiography_Dataset\Normal\images\Normal-7405.png,Normal
VIN/36ce2f8a18e417f01c12aae3b8fc9144.png,Normal
VIN/6ab5c431b22ff5d86b7fda584d8251e0.png,Normal
COVID-19_Radiography_Dataset\Normal\images\Normal-1727.png,Normal
VIN/c73079e659486c1aaf40def2cffe1fa3.png,Normal
COVID-19_Radiography_Dataset\Normal\images\Normal-8182.png,Normal
COVID-19_Radiography_Dataset\COVID\images\COVID-1902.png,COVID
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-4329.png,Lung_Opacity
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-4672.png,Lung_Opacity
COVID-19_Radiography_Dataset\COVID\images\COVID-2699.png,COVID
COVID-19_Radiography_Dataset\Normal\images\Normal-568.png,Normal
COVID-19_Radiography_Dataset\Normal\images\Normal-4196.png,Normal
COVID-19_Radiography_Dataset\COVID\images\COVID-3550.png,COVID
VIN/a3106645d9ff642b102c1fae08356865.png,Lung_Opacity
COVID-19_Radiography_Dataset\Normal\images\Normal-4186.png,Normal
VIN/efe888c50df6a2b0c00a55985b58badf.png,Normal
VIN/6631f8a0aa875fccaa4b97beef657eee.png,Normal
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-31.png,Lung_Opacity
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-402.png,Lung_Opacity
COVID-19_Radiography_Dataset\COVID\images\COVID-3140.png,COVID
COVID-19_Radiography_Dataset\Normal\images\Normal-8443.png,Normal
VIN/88fec30ba54121b6e7f1081d2d608704.png,Lung_Opacity
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-2215.png,Lung_Opacity
COVID-19_Radiography_Dataset\Normal\images\Normal-3389.png,Normal
COVID-19_Radiography_Dataset\COVID\images\COVID-555.png,COVID
VIN/b3cf4f7aab7e62964dd965e768178e32.png,Normal
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-1244.png,Lung_Opacity
VIN/1691ab3a82040297355b59a34c1e3fa9.png,Lung_Opacity
VIN/1575b5f8405075e4d23aa10cdd11a9ce.png,Normal
VIN/d450fb623274ac5dbcbf21f3e9123b1a.png,Normal
VIN/75cd0aed97ea35d95afc1f408457294e.png,Normal
COVID-19_Radiography_Dataset\Normal\images\Normal-4327.png,Normal
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-4171.png,Lung_Opacity
VIN/dbe0e2fb2277ecadfb3200e196d7a511.png,Normal
VIN/20255a87a5b092cc5fd834b177e9c37a.png,Normal
VIN/18a5c8860abc63dbef3627d3e5efd951.png,Fibrosis
VIN/c2c566adadddae9d4fdb76aed863c3d0.png,Normal
COVID-19_Radiography_Dataset\COVID\images\COVID-3243.png,COVID
VIN/6ae2757005410f45933298a2bd5d7f50.png,Fibrosis
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-727.png,Lung_Opacity
COVID-19_Radiography_Dataset\Viral Pneumonia\images\Viral Pneumonia-274.png,Viral Pneumonia
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-4676.png,Lung_Opacity
VIN/9f98d50366d7b6eb2b27dd1cd3fc01eb.png,Normal
COVID-19_Radiography_Dataset\COVID\images\COVID-3567.png,COVID
COVID-19_Radiography_Dataset\Normal\images\Normal-1855.png,Normal
COVID-19_Radiography_Dataset\Normal\images\Normal-6784.png,Normal
COVID-19_Radiography_Dataset\COVID\images\COVID-3535.png,COVID
COVID-19_Radiography_Dataset\Normal\images\Normal-1538.png,Normal
COVID-19_Radiography_Dataset\Normal\images\Normal-6638.png,Normal
COVID-19_Radiography_Dataset\COVID\images\COVID-1875.png,COVID
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-227.png,Lung_Opacity
VIN/285c0fc6aaf6e30fc5a182b4937f90b6.png,Normal
VIN/7c5f3e2c0518bba6ca3464c385d4787c.png,Fibrosis
COVID-19_Radiography_Dataset\COVID\images\COVID-2575.png,COVID
COVID-19_Radiography_Dataset\Viral Pneumonia\images\Viral Pneumonia-753.png,Viral Pneumonia
VIN/059412ad34b2c48179f178e3138b5022.png,Lung_Opacity
VIN/690a74b4ebf969fbadc5ad0a1187968d.png,Fibrosis
COVID-19_Radiography_Dataset\COVID\images\COVID-3018.png,COVID
COVID-19_Radiography_Dataset\Normal\images\Normal-6085.png,Normal
COVID-19_Radiography_Dataset\COVID\images\COVID-1994.png,COVID
COVID-19_Radiography_Dataset\Normal\images\Normal-7009.png,Normal
COVID-19_Radiography_Dataset\COVID\images\COVID-485.png,COVID
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-5122.png,Lung_Opacity
COVID-19_Radiography_Dataset\Viral Pneumonia\images\Viral Pneumonia-897.png,Viral Pneumonia
VIN/8f90045aebf8ed0960242cf8441c7413.png,Normal
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-21.png,Lung_Opacity
COVID-19_Radiography_Dataset\Normal\images\Normal-2268.png,Normal
COVID-19_Radiography_Dataset\Normal\images\Normal-3757.png,Normal
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-4187.png,Lung_Opacity
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-3205.png,Lung_Opacity
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-373.png,Lung_Opacity
VIN/75f21e6edd093efabea19a5d6a756d25.png,Normal
COVID-19_Radiography_Dataset\COVID\images\COVID-841.png,COVID
COVID-19_Radiography_Dataset\Normal\images\Normal-4894.png,Normal
COVID-19_Radiography_Dataset\COVID\images\COVID-5.png,COVID
COVID-19_Radiography_Dataset\Normal\images\Normal-674.png,Normal
COVID-19_Radiography_Dataset\Normal\images\Normal-3021.png,Normal
COVID-19_Radiography_Dataset\Normal\images\Normal-8958.png,Normal
COVID-19_Radiography_Dataset\COVID\images\COVID-371.png,COVID
VIN/4d88ede382258cdf9b4cef728d9fd8dc.png,Normal
COVID-19_Radiography_Dataset\Viral Pneumonia\images\Viral Pneumonia-411.png,Viral Pneumonia
VIN/06a21aefd2f5e5ece6397e5fc10860b1.png,Normal
COVID-19_Radiography_Dataset\COVID\images\COVID-2648.png,COVID
COVID-19_Radiography_Dataset\Normal\images\Normal-3659.png,Normal
VIN/212c9790da4210981b2a4c05ae44a2e3.png,Normal
COVID-19_Radiography_Dataset\Normal\images\Normal-7112.png,Normal
COVID-19_Radiography_Dataset\COVID\images\COVID-2342.png,COVID
COVID-19_Radiography_Dataset\Normal\images\Normal-2479.png,Normal
VIN/e1148dba04affb780429d99c8c3b568e.png,Normal
VIN/932d244bca353f89e7b19a22d01372a9.png,Normal
COVID-19_Radiography_Dataset\Viral Pneumonia\images\Viral Pneumonia-103.png,Viral Pneumonia
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-1625.png,Lung_Opacity
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-3985.png,Lung_Opacity
COVID-19_Radiography_Dataset\COVID\images\COVID-2595.png,COVID
COVID-19_Radiography_Dataset\Normal\images\Normal-7316.png,Normal
VIN/b7a22567a2065839a7439702beb93e3f.png,Normal
VIN/3c0b2a31f60f5d1ac82b884af7ea3220.png,Normal
COVID-19_Radiography_Dataset\COVID\images\COVID-2663.png,COVID
VIN/ebfa9ce8a25b09fee878068fd7cd9212.png,Lung_Opacity
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-2214.png,Lung_Opacity
COVID-19_Radiography_Dataset\Normal\images\Normal-6308.png,Normal
COVID-19_Radiography_Dataset\COVID\images\COVID-3035.png,COVID
COVID-19_Radiography_Dataset\Viral Pneumonia\images\Viral Pneumonia-318.png,Viral Pneumonia
COVID-19_Radiography_Dataset\COVID\images\COVID-2034.png,COVID
VIN/a0ed62efc8bf9e5053d18e250390b96d.png,Lung_Opacity
VIN/fd0810860fc2b3cf1ea3fea8a27371a2.png,Normal
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-752.png,Lung_Opacity
VIN/4136016fd53cb7cd6a3ac0a6f02ad0d1.png,Normal
COVID-19_Radiography_Dataset\COVID\images\COVID-2550.png,COVID
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-657.png,Lung_Opacity
VIN/b4b97f6302125283cdfb843536806587.png,Normal
COVID-19_Radiography_Dataset\Viral Pneumonia\images\Viral Pneumonia-1151.png,Viral Pneumonia
VIN/fdcdbc6befee8ab9553039895835bad8.png,Fibrosis
VIN/25fa2dd8f2b4ddf5ee619c5e42cc9153.png,Normal
VIN/a7b2ca38302119263e65ac7b629ae9cb.png,Normal
COVID-19_Radiography_Dataset\Normal\images\Normal-5774.png,Normal
COVID-19_Radiography_Dataset\COVID\images\COVID-1153.png,COVID
VIN/cca960f7eb04e1a2cb55cb006abf7c49.png,Normal
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-3444.png,Lung_Opacity
VIN/a5e363abd637698b9113973ccd5c663e.png,Fibrosis
COVID-19_Radiography_Dataset\Normal\images\Normal-7487.png,Normal
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-4571.png,Lung_Opacity
COVID-19_Radiography_Dataset\Normal\images\Normal-6695.png,Normal
COVID-19_Radiography_Dataset\Normal\images\Normal-7141.png,Normal
COVID-19_Radiography_Dataset\Normal\images\Normal-7515.png,Normal
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-5468.png,Lung_Opacity
COVID-19_Radiography_Dataset\COVID\images\COVID-426.png,COVID
COVID-19_Radiography_Dataset\COVID\images\COVID-2523.png,COVID
COVID-19_Radiography_Dataset\Normal\images\Normal-7286.png,Normal
COVID-19_Radiography_Dataset\COVID\images\COVID-762.png,COVID
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-1583.png,Lung_Opacity
COVID-19_Radiography_Dataset\Normal\images\Normal-4899.png,Normal
VIN/ec1e63cbb3b6ea4cb3c4b54f00e9ac6d.png,Normal
VIN/b697b05804ad72848855b69781acf2eb.png,Normal
VIN/33e50d8affccee27af22b7692af554d7.png,Normal
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-2641.png,Lung_Opacity
COVID-19_Radiography_Dataset\Normal\images\Normal-4927.png,Normal
COVID-19_Radiography_Dataset\COVID\images\COVID-1731.png,COVID
VIN/360f5ab03e18a007bd96f0cd66d55ce4.png,Normal
VIN/81314db8b8a964015628efa277e1d7db.png,Lung_Opacity
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-5794.png,Lung_Opacity
VIN/f745f8829300c21e0f393c76fb2eaf65.png,Normal
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-456.png,Lung_Opacity
VIN/9f1bdd6de55cf175cd65c01aed55ff12.png,Fibrosis
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-1887.png,Lung_Opacity
COVID-19_Radiography_Dataset\COVID\images\COVID-120.png,COVID
COVID-19_Radiography_Dataset\COVID\images\COVID-2223.png,COVID
COVID-19_Radiography_Dataset\COVID\images\COVID-3183.png,COVID
VIN/ab169e0123361323e76b3c3e5250d804.png,Normal
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-2725.png,Lung_Opacity
COVID-19_Radiography_Dataset\COVID\images\COVID-1186.png,COVID
VIN/81d537713a7c5d23c29accaf7133dbd4.png,Normal
COVID-19_Radiography_Dataset\COVID\images\COVID-2378.png,COVID
COVID-19_Radiography_Dataset\Viral Pneumonia\images\Viral Pneumonia-1122.png,Viral Pneumonia
COVID-19_Radiography_Dataset\Viral Pneumonia\images\Viral Pneumonia-967.png,Viral Pneumonia
